times1_sh;times1_mh;times1_lh;times2_sh;times2_mh;times2_lh;x_wind_10m_sh;x_wind_10m_mh;x_wind_10m_lh;y_wind_10m_sh;y_wind_10m_mh;y_wind_10m_lh;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;12.04608407;;;;;;;;11.05656357;11;-0.056563568;-1.04608407;12.04608407;-0.082397344
;;;;;;;;;;;;;;;;;;12.29910497;;;;;;;;11.27111308;11.6;0.328886923;-0.699104966;12.29910497;0.284823428
;;;;;;;;;;;;;;;;;;12.55212586;;;;;;;;11.48566259;12;0.514337413;-0.552125861;12.55212586;0.452044209
;;;;;;;;;;;;;;;;;;12.80514676;;;;;;;;11.7002121;12.2;0.499787904;-0.605146756;12.80514676;0.419264981
;;;;;;;;;;;;;;;;;;12.94190727;;;;;;;;11.93721441;12.9;0.962785595;-0.041907273;12.94190727;0.993445312
;;;;;;;;;;;;;;;;;;13.07866779;;;;;;;;12.17421671;12.3;0.125783285;-0.778667789;13.07866779;0.267625633
;;;;;;;;;;;;;;;;;;13.21542831;;;;;;;;12.41121902;13.1;0.688780976;-0.115428305;13.21542831;0.941805955
;;;;;;;;;;;;;;;;;;13.35218882;;;;;;;;12.64822133;13;0.351778667;-0.352188822;13.35218882;0.715986286
;;;;;;;;;;;;;;;;;;13.48894934;;;;;;;;12.88522364;13.6;0.714776357;0.111050662;13.48894934;1.190166607
;;;;;;;;;;;;;;;;;;13.62570985;;;;;;;;13.12222595;13.1;-0.022225952;-0.525709854;13.62570985;0.564346938
;;;;;;;;;;;;;;;;;;13.91733124;;;;;;;;13.30275904;13.9;0.597240957;-0.017331245;13.91733124;1.096055259
;;;;;;;;;;;;;;;;;;14.20895263;;;;;;;;13.48329213;14.1;0.616707867;-0.108952635;14.20895263;1.02776358
;;;;;;;;;;;;;;;;;;14.50057402;;;;;;;;13.66382522;14.4;0.736174776;-0.100574025;14.50057402;1.059471902
;;;;;;;;;;;;;;;;;;14.79219541;;;;;;;;13.84435831;14.4;0.555641685;-0.392195415;14.79219541;0.791180223
;;;;;;;;;;;;;;;;;;15.08381681;;;;;;;;14.02489141;14.5;0.475108595;-0.583816805;15.08381681;0.622888535
;;;;;;;;;;;;;;;;;;15.3754382;;;;;;;;14.2054245;14.4;0.194575504;-0.975438195;15.3754382;0.254596856
;;;;;;;;;;;;;;;;;;15.44013568;;;;;;;;14.23245977;14.8;0.567540235;-0.640135678;15.44013568;0.595075174
;;;;;;;;;;;;;;;;;;15.50483316;;;;;;;;14.25949503;14.3;0.040504965;-1.20483316;15.50483316;0.035553493
;;;;;;;;;;;;;;;;;;15.56953064;;;;;;;;14.2865303;14.2;-0.086530304;-1.369530642;15.56953064;-0.123968189
;;;;;;;;;;;;;;;;;;15.63422812;;;;;;;;14.31356557;14.6;0.286434427;-1.034228125;15.63422812;0.21651013
;;;;;;;;;;;;;;;;;;15.69892561;;;;;;;;14.34060084;13.8;-0.540600843;-1.898925607;15.69892561;-0.643011561
;;;;;;;;;;;;;;;;;;15.76362309;;;;;;;;14.36763611;13.4;-0.967636112;-2.363623089;15.76362309;-1.102533243
;;;;;;;;;;;;;;;;;;15.50528734;;;;;;;;14.26262258;13.1;-1.162622581;-2.405287342;15.50528734;-1.164864353
;;;;;;;;;;;;;;;;;;15.24695159;;;;;;;;14.15760905;13.5;-0.657609051;-1.746951594;15.24695159;-0.527195463
;;;;;;;;;;;;;;;;;;14.98861585;;;;;;;;14.05259552;13.4;-0.65259552;-1.588615846;14.98861585;-0.389526582
;;;;;;;;;;;;;;;;;;14.7302801;;;;;;;;13.94758199;12.7;-1.247581989;-2.030280098;14.7302801;-0.851857692
;;;;;;;;;;;;;;;;;;14.47194435;;;;;;;;13.84256846;13;-0.842568459;-1.47194435;14.47194435;-0.314188802
;;;;;;;;;;;;;;;;;;14.2136086;;;;;;;;13.73755493;13;-0.737554928;-1.213608602;14.2136086;-0.076519912
;;;;;;;;;;;;;;;;;;14.22181542;;;;;;;;13.70015665;13.1;-0.600156653;-1.121815418;14.22181542;0.015929814
;;;;;;;;;;;;;;;;;;14.23002223;;;;;;;;13.66275838;13.4;-0.262758379;-0.830022234;14.23002223;0.308379548
;;;;;;;;;;;;;;;;;;14.23822905;;;;;;;;13.6253601;13.5;-0.125360104;-0.73822905;14.23822905;0.400829274
;;;;;;;;;;;;;;;;;;14.24643587;;;;;;;;13.58796183;13.7;0.112038171;-0.546435866;14.24643587;0.593279
;;;;;;;;;;;;;;;;;;14.25464268;;;;;;;;13.55056355;13.6;0.049436445;-0.654642683;14.25464268;0.485728734
;;;;;;;;;;;;;;;;;;14.2628495;;;;;;;;13.51316528;14.1;0.58683472;-0.162849499;14.2628495;0.97817846
;;;;;;;;;;;;;;;;;;14.38858139;;;;;;;;13.57953237;14.1;0.520467633;-0.288581386;14.38858139;0.862505121
;;;;;;;;;;;;;;;;;;14.51431327;;;;;;;;13.64589945;13.9;0.254100547;-0.614313272;14.51431327;0.546831792
;;;;;;;;;;;;;;;;;;14.64004516;;;;;;;;13.71226654;14.2;0.48773346;-0.440045159;14.64004516;0.731158453
;;;;;;;;;;;;;;;;;;14.76577705;;;;;;;;13.77863363;14;0.221366373;-0.765777045;14.76577705;0.415485114
;;;;;;;;;;;;;;;;;;14.89150893;;;;;;;;13.84500071;13.9;0.054999287;-0.991508932;14.89150893;0.199811784
;;;;;;;;;;;;;;;;;;15.01724082;;;;;;;;13.9113678;14.2;0.2886322;-0.817240819;15.01724082;0.384138446
;;;;;;;;;;;;;;;;;;14.71844223;;;;;;;;13.86729584;14.3;0.432704161;-0.418442232;14.71844223;0.759033148
;;;;;;;;;;;;;;;;;;14.41964364;;;;;;;;13.82322388;14.3;0.476776123;-0.119643645;14.41964364;1.033927851
;;;;;;;;;;;;;;;;;;14.12084506;;;;;;;;13.77915192;14.1;0.320848084;-0.020845058;14.12084506;1.108822545
;;;;;;;;;;;;;;;;;;13.82204647;;;;;;;;13.73507995;14;0.264920045;0.177953529;13.82204647;1.283717248
;;;;;;;;;;;;;;;;;;13.52324788;;;;;;;;13.69100799;14.1;0.408992007;0.576752116;13.52324788;1.65861195
;;;;;;;;;;;;;;;;;;13.2244493;;;;;;;;13.64693603;13.8;0.153063968;0.575550703;13.2244493;1.633506644
;;;;;;;;;;;;;;;;;;13.2919091;;;;;;;;13.63546956;13.8;0.164530439;0.508090898;13.2919091;1.571443628
;;;;;;;;;;;;;;;;;;13.35936891;;;;;;;;13.62400309;13.3;-0.324003091;-0.059368907;13.35936891;1.009380603
;;;;;;;;;;;;;;;;;;13.42682871;;;;;;;;13.61253662;13.2;-0.41253662;-0.226828713;13.42682871;0.847317587
;;;;;;;;;;;;;;;;;;13.49428852;;;;;;;;13.60107015;13;-0.601070149;-0.494288518;13.49428852;0.585254562
;;;;;;;;;;;;;;;;;;13.56174832;;;;;;;;13.58960368;12.6;-0.989603679;-0.961748323;13.56174832;0.123191546
;;;;;;;;;;;;;;;;;;13.62920813;;;;;;;;13.57813721;12.6;-0.978137208;-1.029208129;13.62920813;0.06112852
;;;;;;;;;;;;;;;;;;13.80717101;;;;;;;;13.63888652;12.6;-1.038886516;-1.207171011;13.80717101;-0.102597329
;;;;;;;;;;;;;;;;;;13.98513389;;;;;;;;13.69963582;13.3;-0.399635824;-0.685133894;13.98513389;0.433676821
;;;;;;;;;;;;;;;;;;14.16309678;;;;;;;;13.76038513;13.5;-0.260385132;-0.663096777;14.16309678;0.469950962
;;;;;;;;;;;;;;;;;;14.34105966;;;;;;;;13.82113444;13.6;-0.22113444;-0.74105966;14.34105966;0.406225113
;;;;;;;;;;;;;;;;;;14.51902254;;;;;;;;13.88188375;13.3;-0.581883748;-1.219022543;14.51902254;-0.057500737
;;;;;;;;;;;;;;;;;;14.69698543;;;;;;;;13.94263306;13.6;-0.342633056;-1.096985426;14.69698543;0.078773404
;;;;;;;;;;;;;;;;;;14.75030299;;;;;;;;13.94351705;13.8;-0.143517048;-0.950302992;14.75030299;0.229721249
;;;;;;;;;;;;;;;;;;14.80362056;;;;;;;;13.94440104;13.7;-0.24440104;-1.103620558;14.80362056;0.080669085
;;;;;;;;;;;;;;;;;;14.85693812;;;;;;;;13.94528503;13.8;-0.145285032;-1.056938124;14.85693812;0.13161693
;;;;;;;;;;;;;;;;;;14.91025569;;;;;;;;13.94616902;14.2;0.253830976;-0.71025569;14.91025569;0.482564765
;;;;;;;;;;;;;;;;;;14.96357326;;;;;;;;13.94705302;14.5;0.552946984;-0.463573256;14.96357326;0.733512601
;;;;;;;;;;;;;;;;;;15.01689082;;;;;;;;13.94793701;14.1;0.152062992;-0.916890822;15.01689082;0.284460446
;;;;;;;;;;;;;;;;;;14.96470948;;;;;;;;13.9425504;14.4;0.457449599;-0.564709477;14.96470948;0.632467278
;;;;;;;;;;;;;;;;;;14.91252813;;;;;;;;13.93716379;14.2;0.262836205;-0.712528132;14.91252813;0.48047412
;;;;;;;;;;;;;;;;;;14.86034679;;;;;;;;13.93177719;13.9;-0.031777188;-0.960346787;14.86034679;0.228480953
;;;;;;;;;;;;;;;;;;14.80816544;;;;;;;;13.92639058;14.2;0.273609419;-0.608165442;14.80816544;0.576487795
;;;;;;;;;;;;;;;;;;14.7559841;;;;;;;;13.92100397;14.2;0.278996025;-0.555984097;14.7559841;0.624494628
;;;;;;;;;;;;;;;;;;14.70380275;;;;;;;;13.91561737;14.2;0.284382632;-0.503802752;14.70380275;0.67250147
;;;;;;;;;;;;;;;;;;14.6130464;;;;;;;;13.83781916;14.3;0.462180839;-0.313046404;14.6130464;0.855997312
;;;;;;;;;;;;;;;;;;14.52229006;;;;;;;;13.76002095;14.4;0.639979045;-0.122290055;14.52229006;1.039493145
;;;;;;;;;;;;;;;;;;14.43153371;;;;;;;;13.68222275;14.7;1.017777252;0.268466293;14.43153371;1.422988987
;;;;;;;;;;;;;;;;;;14.34077736;;;;;;;;13.60442454;14.1;0.495575459;-0.240777358;14.34077736;0.906484829
;;;;;;;;;;;;;;;;;;14.25002101;;;;;;;;13.52662633;14.4;0.873373665;0.149978991;14.25002101;1.289980671
;;;;;;;;;;;;;;;;;;14.15926466;;;;;;;;13.44882813;13.8;0.351171872;-0.359264661;14.15926466;0.773476513
;;;;;;;;;;;;;;;;;;14.02419736;;;;;;;;13.28285612;13.9;0.617143883;-0.124197362;14.02419736;0.997738429
;;;;;;;;;;;;;;;;;;13.88913006;;;;;;;;13.11688411;13.8;0.683115893;-0.089130064;13.88913006;1.022000345
;;;;;;;;;;;;;;;;;;13.75406277;;;;;;;;12.9509121;13.6;0.649087904;-0.154062765;13.75406277;0.946262252
;;;;;;;;;;;;;;;;;;13.61899547;;;;;;;;12.78494009;13.6;0.815059915;-0.018995467;13.61899547;1.070524168
;;;;;;;;;;;;;;;;;;13.48392817;;;;;;;;12.61896807;13.4;0.781031925;-0.083928168;13.48392817;0.994786084
;;;;;;;;;;;;;;;;;;13.34886087;;;;;;;;12.45299606;13.6;1.147003936;0.25113913;13.34886087;1.319048
;;;;;;;;;;;;;;;;;;13.27433593;;;;;;;;12.35138626;13;0.648613739;-0.274335934;13.27433593;0.787610944
;;;;;;;;;;;;;;;;;;13.199811;;;;;;;;12.24977646;14.1;1.850223541;0.900189002;13.199811;1.95617388
;;;;;;;;;;;;;;;;;;13.12528606;;;;;;;;12.14816666;13.7;1.551833344;0.574713937;13.12528606;1.624736825
;;;;;;;;;;;;;;;;;;13.05076113;;;;;;;;12.04655685;13.2;1.153443147;0.149238873;13.05076113;1.19329976
;;;;;;;;;;;;;;;;;;12.97623619;;;;;;;;11.94494705;12.6;0.655052949;-0.376236191;12.97623619;0.661862705
;;;;;;;;;;;;;;;;;;12.90171126;;;;;;;;11.84333725;12.8;0.956662752;-0.101711255;12.90171126;0.930425641
;;;;;;;;;;;;;;;;;;12.63400304;;;;;;;;11.67792079;12.2;0.522079215;-0.434003035;12.63400304;0.576717203
;;;;;;;;;;;;;;;;;;12.36629481;;;;;;;;11.51250432;12.4;0.887495677;0.033705185;12.36629481;1.023008775
;;;;;;;;;;;;;;;;;;12.09858659;;;;;;;;11.34708786;12.7;1.35291214;0.601413405;12.09858659;1.569300337
;;;;;;;;;;;;;;;;;;11.83087837;;;;;;;;11.1816714;11.9;0.718328603;0.069121626;11.83087837;1.0155919
;;;;;;;;;;;;;;;;;;11.56317015;;;;;;;;11.01625493;11.3;0.283745065;-0.263170154;11.56317015;0.661883462
;;;;;;;;;;;;;;;;;;11.29546193;;;;;;;;10.85083847;11.2;0.349161528;-0.095461934;11.29546193;0.808175024
;;;;;;;;;;;;;;;;;;11.16951263;;;;;;;;10.57196287;10.5;-0.071962867;-0.66951263;11.16951263;0.22404838
;;;;;;;;;;;;;;;;;;11.04356333;;;;;;;;10.29308726;10.4;0.106912739;-0.643563326;11.04356333;0.239921736
;;;;;;;;;;;;;;;;;;10.91761402;;;;;;;;10.01421166;9.9;-0.114211656;-1.017614022;10.91761402;-0.144204898
;;;;;;;;;;;;;;;;;;10.79166472;;;;;;;;9.735336051;9.7;-0.035336051;-1.091664718;10.79166472;-0.228331542
;;;;;;;;;;;;;;;;;;10.66571541;;;;;;;;9.456460445;9.2;-0.256460445;-1.465715415;10.66571541;-0.612458177
;;;;;;;;;;;;;;;;;;10.53976611;;;;;;;;9.17758484;9.7;0.52241516;-0.839766111;10.53976611;0.003415179
;;;;;;;;;;;;;;;;;;10.61014864;;;;;;;;9.203450395;10.8;1.596549605;0.189851361;10.61014864;1.038663251
;;;;;;;;;;;;;;;;;;10.68053117;;;;;;;;9.229315949;10.1;0.870684051;-0.580531168;10.68053117;0.273911324
;;;;;;;;;;;;;;;;;;10.7509137;;;;;;;;9.255181504;10.6;1.344818496;-0.150913696;10.7509137;0.709159396
;;;;;;;;;;;;;;;;;;10.82129622;;;;;;;;9.281047059;10.7;1.418952941;-0.121296225;10.82129622;0.744407478
;;;;;;;;;;;;;;;;;;10.89167875;;;;;;;;9.306912613;10.9;1.593087387;0.008321247;10.89167875;0.87965555
;;;;;;;;;;;;;;;;;;10.96206128;;;;;;;;9.332778168;10.8;1.467221832;-0.162061282;10.96206128;0.714903622
;;;;;;;;;;;;;;;;;;10.90934458;;;;;;;;9.315629451;10.6;1.284370549;-0.309344583;10.90934458;0.563402986
;;;;;;;;;;;;;;;;;;10.85662789;;;;;;;;9.298480733;10.5;1.201519267;-0.356627885;10.85662789;0.511902341
;;;;;;;;;;;;;;;;;;10.80391119;;;;;;;;9.281332016;10.5;1.218667984;-0.303911187;10.80391119;0.560401705
;;;;;;;;;;;;;;;;;;10.75119449;;;;;;;;9.264183299;11;1.735816701;0.248805511;10.75119449;1.108901069
;;;;;;;;;;;;;;;;;;10.69847779;;;;;;;;9.247034581;11.5;2.252965419;0.80152221;10.69847779;1.657400433
;;;;;;;;;;;;;;;;;;10.64576109;;;;;;;;9.229885864;11.4;2.170114136;0.754238908;10.64576109;1.605899797
;;;;;;;;;;;;;;;;;;10.08226442;;;;;;;;9.042202759;11.6;2.557797241;1.517735584;10.08226442;2.324316734
;;;;;;;;;;;;;;;;;;9.518767741;;;;;;;;8.854519653;11.1;2.245480347;1.581232259;9.518767741;2.342733678
;;;;;;;;;;;;;;;;;;8.955271065;;;;;;;;8.666836548;11.5;2.833163452;2.544728935;8.955271065;3.26115062
;;;;;;;;;;;;;;;;;;8.391774389;;;;;;;;8.479153443;11.6;3.120846557;3.208225611;8.391774389;3.879567562
;;;;;;;;;;;;;;;;;;7.828277713;;;;;;;;8.291470337;11;2.708529663;3.171722287;7.828277713;3.797984504
;;;;;;;;;;;;;;;;;;7.264781037;;;;;;;;8.103787232;11.1;2.996212768;3.835218963;7.264781037;4.416401446
;;;;;;;;;;;;;;;;;;7.435043665;;;;;;;;8.159501012;11.5;3.340498988;4.064956335;7.435043665;4.659759828
;;;;;;;;;;;;;;;;;;7.605306293;;;;;;;;8.215214792;10.2;1.984785208;2.594693707;7.605306293;3.20311821
;;;;;;;;;;;;;;;;;;7.775568921;;;;;;;;8.270928572;9.9;1.629071428;2.124431079;7.775568921;2.746476593
;;;;;;;;;;;;;;;;;;7.945831549;;;;;;;;8.326642352;9.4;1.073357648;1.454168451;7.945831549;2.089834975
;;;;;;;;;;;;;;;;;;8.116094177;;;;;;;;8.382356132;9.3;0.917643868;1.183905823;8.116094177;1.833193357
;;;;;;;;;;;;;;;;;;8.286356805;;;;;;;;8.438069912;9.7;1.261930088;1.413643195;8.286356805;2.076551739
;;;;;;;;;;;;;;;;;;8.068992076;;;;;;;;8.254758069;9.4;1.145241931;1.331007924;8.068992076;1.97652729
;;;;;;;;;;;;;;;;;;7.851627346;;;;;;;;8.071446226;8.5;0.428553774;0.648372654;7.851627346;1.276502842
;;;;;;;;;;;;;;;;;;7.634262617;;;;;;;;7.888134382;8.3;0.411865618;0.665737383;7.634262617;1.276478392
;;;;;;;;;;;;;;;;;;7.416897888;;;;;;;;7.704822539;8.4;0.695177461;0.983102112;7.416897888;1.576453943
;;;;;;;;;;;;;;;;;;7.199533158;;;;;;;;7.521510696;8.7;1.178489304;1.500466842;7.199533158;2.076429495
;;;;;;;;;;;;;;;;;;6.982168429;;;;;;;;7.338198853;8.5;1.161801147;1.517831571;6.982168429;2.076405045
;;;;;;;;;;;;;;;;;;7.178682433;;;;;;;;7.530619557;8.1;0.569380443;0.921317567;7.178682433;1.495612162
;;;;;;;;;;;;;;;;;;7.375196437;;;;;;;;7.723040262;7.9;0.176959738;0.524803563;7.375196437;1.114819278
;;;;;;;;;;;;;;;;;;7.571710441;;;;;;;;7.915460966;7.2;-0.715460966;-0.371710441;7.571710441;0.234026394
;;;;;;;;;;;;;;;;;;7.768224445;;;;;;;;8.107881671;7.4;-0.707881671;-0.368224445;7.768224445;0.253233511
;;;;;;;;;;;;;;;;;;7.964738448;;;;;;;;8.300302375;7.7;-0.600302375;-0.264738448;7.964738448;0.372440628
;;;;;;;;;;;;;;;;;;8.161252452;;;;;;;;8.49272308;7.5;-0.99272308;-0.661252452;8.161252452;-0.008352256
;;;;;;;;;;;;;;;;;;8.283074668;;;;;;;;8.524804812;8.2;-0.324804812;-0.083074668;8.283074668;0.579571305
;;;;;;;;;;;;;;;;;;8.404896883;;;;;;;;8.556886544;8.4;-0.156886544;-0.004896883;8.404896883;0.667494868
;;;;;;;;;;;;;;;;;;8.526719098;;;;;;;;8.588968276;9;0.411031724;0.473280902;8.526719098;1.15541843
;;;;;;;;;;;;;;;;;;8.648541313;;;;;;;;8.621050008;8.4;-0.221050008;-0.248541313;8.648541313;0.443341992
;;;;;;;;;;;;;;;;;;8.770363529;;;;;;;;8.65313174;8.9;0.24686826;0.129636471;8.770363529;0.831265553
;;;;;;;;;;;;;;;;;;8.892185744;;;;;;;;8.685213472;9.7;1.014786528;0.807814256;8.892185744;1.519189116
;;;;;;;;;;;;;;;;;;8.810090549;;;;;;;;8.593582536;9.7;1.106417464;0.889909451;8.810090549;1.594716695
;;;;;;;;;;;;;;;;;;8.727995354;;;;;;;;8.5019516;9;0.4980484;0.272004646;8.727995354;0.970244274
;;;;;;;;;;;;;;;;;;8.645900159;;;;;;;;8.410320664;9.5;1.089679336;0.854099841;8.645900159;1.545771854
;;;;;;;;;;;;;;;;;;8.563804965;;;;;;;;8.318689728;9.1;0.781310272;0.536195035;8.563804965;1.221299432
;;;;;;;;;;;;;;;;;;8.48170977;;;;;;;;8.227058792;8.4;0.172941208;-0.08170977;8.48170977;0.596827012
;;;;;;;;;;;;;;;;;;8.399614575;;;;;;;;8.135427856;8.7;0.564572144;0.300385425;8.399614575;0.972354591
;;;;;;;;;;;;;;;;;;8.479894024;;;;;;;;8.169477589;9.3;1.130522411;0.820105976;8.479894024;1.498497498
;;;;;;;;;;;;;;;;;;8.560173473;;;;;;;;8.203527323;9.2;0.996472677;0.639826527;8.560173473;1.324640405
;;;;;;;;;;;;;;;;;;8.640452922;;;;;;;;8.237577056;9.8;1.562422944;1.159547078;8.640452922;1.850783312
;;;;;;;;;;;;;;;;;;8.720732371;;;;;;;;8.271626789;9.6;1.328373211;0.879267629;8.720732371;1.576926219
;;;;;;;;;;;;;;;;;;8.80101182;;;;;;;;8.305676523;10.1;1.794323477;1.29898818;8.80101182;2.003069126
;;;;;;;;;;;;;;;;;;8.88129127;;;;;;;;8.339726256;10.1;1.760273744;1.21870873;8.88129127;1.929212032
;;;;;;;;;;;;;;;;;;8.973703309;;;;;;;;8.417658487;10.3;1.882341513;1.326296691;8.973703309;2.044192956
;;;;;;;;;;;;;;;;;;9.066115348;;;;;;;;8.495590717;10.4;1.904409283;1.333884652;9.066115348;2.05917388
;;;;;;;;;;;;;;;;;;9.158527388;;;;;;;;8.573522948;10.5;1.926477052;1.341472612;9.158527388;2.074154803
;;;;;;;;;;;;;;;;;;9.250939427;;;;;;;;8.651455179;10.6;1.948544821;1.349060573;9.250939427;2.089135727
;;;;;;;;;;;;;;;;;;9.343351466;;;;;;;;8.729387409;10.8;2.070612591;1.456648534;9.343351466;2.204116651
;;;;;;;;;;;;;;;;;;9.435763505;;;;;;;;8.80731964;11.4;2.59268036;1.964236495;9.435763505;2.719097575
;;;;;;;;;;;;;;;;;;9.635028975;;;;;;;;8.964404041;12.1;3.135595959;2.464971025;9.635028975;3.235773343
;;;;;;;;;;;;;;;;;;9.834294445;;;;;;;;9.121488443;12.1;2.978511557;2.265705555;9.834294445;3.052449111
;;;;;;;;;;;;;;;;;;10.03355992;;;;;;;;9.278572844;11.6;2.321427156;1.566440085;10.03355992;2.369124874
;;;;;;;;;;;;;;;;;;10.23282538;;;;;;;;9.435657245;11.4;1.964342755;1.167174615;10.23282538;1.98580065
;;;;;;;;;;;;;;;;;;10.43209085;;;;;;;;9.592741647;11.8;2.207258353;1.367909145;10.43209085;2.202476418
;;;;;;;;;;;;;;;;;;10.63135632;;;;;;;;9.749826048;12.1;2.350173952;1.468643675;10.63135632;2.319152186
;;;;;;;;;;;;;;;;;;10.51680321;;;;;;;;9.735100936;12;2.264899064;1.483196792;10.51680321;2.324541047
;;;;;;;;;;;;;;;;;;10.40225009;;;;;;;;9.720375824;11.6;1.879624176;1.197749908;10.40225009;2.029929917
;;;;;;;;;;;;;;;;;;10.28769698;;;;;;;;9.705650712;11.5;1.794349288;1.212303024;10.28769698;2.035318778
;;;;;;;;;;;;;;;;;;10.17314386;;;;;;;;9.6909256;11.7;2.0090744;1.526856141;10.17314386;2.340707649
;;;;;;;;;;;;;;;;;;10.05859074;;;;;;;;9.676200488;11.1;1.423799512;1.041409257;10.05859074;1.846096519
;;;;;;;;;;;;;;;;;;9.944037626;;;;;;;;9.661475376;11.7;2.038524624;1.755962374;9.944037626;2.551485384
;;;;;;;;;;;;;;;;;;10.08159665;;;;;;;;9.590967691;12;2.409032309;1.918403352;10.08159665;2.724931082
;;;;;;;;;;;;;;;;;;10.21915567;;;;;;;;9.520460005;11.8;2.279539995;1.58084433;10.21915567;2.398376784
;;;;;;;;;;;;;;;;;;10.35671469;;;;;;;;9.44995232;11.8;2.35004768;1.443285308;10.35671469;2.271822485
;;;;;;;;;;;;;;;;;;10.49427371;;;;;;;;9.379444635;11.7;2.320555365;1.205726286;10.49427371;2.045268187
;;;;;;;;;;;;;;;;;;10.63183274;;;;;;;;9.308936949;11.9;2.591063051;1.268167264;10.63183274;2.118713879
;;;;;;;;;;;;;;;;;;10.76939176;;;;;;;;9.238429264;11.7;2.461570736;0.930608243;10.76939176;1.792159581
;;;;;;;;;;;;;;;;;;10.67893043;;;;;;;;9.297688805;11.1;1.802311195;0.421069574;10.67893043;1.275384004
;;;;;;;;;;;;;;;;;;10.58846909;;;;;;;;9.356948347;10.9;1.543051653;0.311530905;10.58846909;1.158608437
;;;;;;;;;;;;;;;;;;10.49800776;;;;;;;;9.416207888;11.1;1.683792112;0.601992236;10.49800776;1.441832861
;;;;;;;;;;;;;;;;;;10.40754643;;;;;;;;9.475467429;11.5;2.024532571;1.092453568;10.40754643;1.925057284
;;;;;;;;;;;;;;;;;;10.3170851;;;;;;;;9.534726971;11.4;1.865273029;1.082914899;10.3170851;1.908281708
;;;;;;;;;;;;;;;;;;10.22662377;;;;;;;;9.593986512;11;1.406013488;0.77337623;10.22662377;1.591506132
;;;;;;;;;;;;;;;;;;10.22345189;;;;;;;;9.598720424;10.9;1.301279576;0.676548107;10.22345189;1.494424261
;;;;;;;;;;;;;;;;;;10.22028002;;;;;;;;9.603454336;11;1.396545664;0.779719984;10.22028002;1.597342382
;;;;;;;;;;;;;;;;;;10.21710814;;;;;;;;9.608188248;11.1;1.491811752;0.882891861;10.21710814;1.700260511
;;;;;;;;;;;;;;;;;;10.21393626;;;;;;;;9.61292216;10.8;1.18707784;0.586063738;10.21393626;1.403178641
;;;;;;;;;;;;;;;;;;10.21076438;;;;;;;;9.617656072;10.4;0.782343928;0.189235615;10.21076438;1.00609677
;;;;;;;;;;;;;;;;;;10.20759251;;;;;;;;9.622389984;10.4;0.777610016;0.192407492;10.20759251;1.009014891
;;;;;;;;;;;;;;;;;;10.309652;;;;;;;;9.699345525;10.9;1.200654475;0.590347997;10.309652;1.41512016
;;;;;;;;;;;;;;;;;;10.4117115;;;;;;;;9.776301067;11.4;1.623698933;0.988288501;10.4117115;1.82122542
;;;;;;;;;;;;;;;;;;10.51377099;;;;;;;;9.853256608;11.2;1.346743392;0.686229006;10.51377099;1.527330689
;;;;;;;;;;;;;;;;;;10.61583049;;;;;;;;9.930212149;11.3;1.369787851;0.684169511;10.61583049;1.533435949
;;;;;;;;;;;;;;;;;;10.71788998;;;;;;;;10.00716769;11;0.992832309;0.282110015;10.71788998;1.139541218
;;;;;;;;;;;;;;;;;;10.81994948;;;;;;;;10.08412323;10.7;0.615876768;-0.11994948;10.81994948;0.745646478
;;;;;;;;;;;;;;;;;;10.98266334;;;;;;;;10.37435506;10.7;0.325644936;-0.282663337;10.98266334;0.595949727
;;;;;;;;;;;;;;;;;;11.14537719;;;;;;;;10.6645869;11;0.335413104;-0.145377193;11.14537719;0.746252985
;;;;;;;;;;;;;;;;;;11.30809105;;;;;;;;10.95481873;11.3;0.345181272;-0.00809105;11.30809105;0.896556234
;;;;;;;;;;;;;;;;;;11.47080491;;;;;;;;11.24505056;11.4;0.15494944;-0.070804907;11.47080491;0.846859483
;;;;;;;;;;;;;;;;;;11.63351876;;;;;;;;11.53528239;11.2;-0.335282392;-0.433518764;11.63351876;0.497162741
;;;;;;;;;;;;;;;;;;11.79623262;;;;;;;;11.82551422;15.9;4.074485776;4.10376738;11.79623262;5.04746599
;;;;;;;;;;;;;;;;;;12.08564943;;;;;;;;12.00480703;11.7;-0.304807029;-0.385649425;12.08564943;0.581202524
;;;;;;;;;;;;;;;;;;12.37506623;;;;;;;;12.18409983;11.8;-0.384099835;-0.575066231;12.37506623;0.414939068
;;;;;;;;;;;;;;;;;;12.66448304;;;;;;;;12.36339264;11.7;-0.66339264;-0.964483036;12.66448304;0.048675603
;;;;;;;;;;;;;;;;;;12.95389984;;;;;;;;12.54268545;12.2;-0.342685445;-0.753899841;12.95389984;0.282412147
;;;;;;;;;;;;;;;;;;13.24331665;;;;;;;;12.72197825;11.3;-1.421978251;-1.943316646;13.24331665;-0.883851318
;;;;;;;;;;;;;;;;;;13.53273345;;;;;;;;12.90127106;10.4;-2.501271056;-3.132733451;13.53273345;-2.050114774
;;;;;;;;;;;;;;;;;;13.92410774;;;;;;;;13.13514252;10.9;-2.235142516;-3.024107741;13.92410774;-1.910179121
;;;;;;;;;;;;;;;;;;14.31548203;;;;;;;;13.36901398;11.5;-1.869013976;-2.815482031;14.31548203;-1.670243468
;;;;;;;;;;;;;;;;;;14.70685632;;;;;;;;13.60288544;11.6;-2.002885436;-3.10685632;14.70685632;-1.930307814
