times2_sh;times2_mh;times2_lh;relative_humidity_2m_sh;relative_humidity_2m_mh;relative_humidity_2m_lh;cloud_base_altitude_sh;cloud_base_altitude_mh;cloud_base_altitude_lh;wind_speed_of_gust_sh;wind_speed_of_gust_mh;wind_speed_of_gust_lh
1596366000.0;1596387600.0;1596409200.0;0.7594792246818542;0.8101683855056763;0.79152512550354;915.1565551757812;745.8937377929688;1347.059326171875;4.942254543304443;4.605466365814209;8.334571838378906
1596369600.0;1596391200.0;1596412800.0;0.7694123983383179;0.7977020740509033;0.7753661274909973;3372.1630859375;1349.1383056640625;9.969209968386869e+36;3.9693212509155273;4.251720428466797;8.925278663635254
1596373200.0;1596394800.0;1596416400.0;0.8292418122291565;0.8858526349067688;0.7910217046737671;9.969209968386869e+36;536.1304321289062;914.807861328125;4.085223197937012;4.821259021759033;8.56974983215332
1596376800.0;1596398400.0;1596420000.0;0.8182400465011597;0.9216198921203613;0.7621676921844482;4446.6591796875;1618.1275634765625;1223.80029296875;4.397116661071777;7.325519561767578;9.05228042602539
1596380400.0;1596402000.0;1596423600.0;0.7946346402168274;0.8748674392700195;0.7574224472045898;1114.9132080078125;422.8724670410156;9.969209968386869e+36;4.410442352294922;7.824917793273926;9.056600570678711
1596384000.0;1596405600.0;1596427200.0;0.7954280972480774;0.8174949884414673;0.831305742263794;1115.39208984375;9.969209968386869e+36;667.7762451171875;4.330712795257568;8.231584548950195;9.283392906188965
1596387600.0;1596409200.0;1596430800.0;0.7946652770042419;0.788580060005188;0.7424535751342773;9.969209968386869e+36;9.969209968386869e+36;9.969209968386869e+36;4.234790325164795;8.867061614990234;10.349315643310547
1596391200.0;1596412800.0;1596434400.0;0.7975952625274658;0.8002375364303589;0.7303066253662109;1349.639404296875;9.969209968386869e+36;9.969209968386869e+36;3.516483783721924;8.665122032165527;10.668394088745117
1596394800.0;1596416400.0;1596438000.0;0.8706700801849365;0.7951564788818359;0.722035825252533;1478.630126953125;915.0314331054688;9.969209968386869e+36;4.452485084533691;8.561408042907715;10.580865859985352
1596398400.0;1596420000.0;1596441600.0;0.8880810141563416;0.7784026861190796;0.7164353132247925;1478.386962890625;826.007080078125;9.969209968386869e+36;4.612504005432129;8.763567924499512;10.173128128051758
1596402000.0;1596423600.0;1596445200.0;0.89641273021698;0.7457646131515503;0.7718698978424072;1769.8673095703125;9.969209968386869e+36;9.969209968386869e+36;5.23215389251709;9.32088851928711;11.069742202758789
1596405600.0;1596427200.0;1596448800.0;0.8726553320884705;0.7694617509841919;0.7950781583786011;9.969209968386869e+36;9.969209968386869e+36;824.5317993164062;6.0881829261779785;11.1390962600708;11.124217987060547
1596409200.0;1596430800.0;1596452400.0;0.803075909614563;0.7425757646560669;0.7778962850570679;9.969209968386869e+36;9.969209968386869e+36;9.969209968386869e+36;8.524235725402832;11.112311363220215;10.869301795959473
1596412800.0;1596434400.0;1596456000.0;0.7975978851318359;0.7403621077537537;0.767810046672821;9.969209968386869e+36;9.969209968386869e+36;825.5342407226562;6.0541815757751465;10.55038070678711;10.652361869812012
1596416400.0;1596438000.0;1596459600.0;0.7843382358551025;0.7307179570198059;0.7407713532447815;9.969209968386869e+36;824.4889526367188;9.969209968386869e+36;6.055051326751709;9.55708122253418;10.6365327835083
1596420000.0;1596441600.0;1596463200.0;0.9040436744689941;0.7466477155685425;0.7558622360229492;826.0164184570312;824.7454223632812;9.969209968386869e+36;6.758728504180908;9.214747428894043;10.743303298950195
1596423600.0;1596445200.0;1596466800.0;0.7829046249389648;0.750400722026825;0.7475767731666565;9.969209968386869e+36;743.25390625;9.969209968386869e+36;8.443612098693848;10.033432960510254;11.081291198730469
1596427200.0;1596448800.0;1596470400.0;0.8047705888748169;0.7419469356536865;0.7787963151931763;9.969209968386869e+36;825.0149536132812;915.0310668945312;10.432452201843262;10.467390060424805;11.41618824005127
1596430800.0;1596452400.0;1596474000.0;0.8025426864624023;0.7550996541976929;0.7859070301055908;668.233154296875;9.969209968386869e+36;2278.76611328125;10.551729202270508;10.728190422058105;11.562087059020996
1596434400.0;1596456000.0;1596477600.0;0.7554376125335693;0.7676271200180054;0.8726997375488281;9.969209968386869e+36;744.2774047851562;1224.7589111328125;7.836949825286865;10.08794116973877;11.652782440185547
1596438000.0;1596459600.0;1596481200.0;0.7444963455200195;0.7371399402618408;0.8306315541267395;743.228271484375;9.969209968386869e+36;2096.760498046875;7.836605548858643;10.328664779663086;10.734989166259766
1596441600.0;1596463200.0;1596484800.0;0.7599073648452759;0.7724182605743408;0.8320814967155457;824.9896240234375;9.969209968386869e+36;1925.51416015625;8.772331237792969;10.191938400268555;10.519735336303711
1596445200.0;1596466800.0;1596488400.0;0.7570077180862427;0.747943103313446;0.7897692918777466;743.995849609375;9.969209968386869e+36;2470.759033203125;9.695837020874023;10.413076400756836;10.337647438049316
1596448800.0;1596470400.0;1596492000.0;0.755206823348999;0.7781403660774231;0.8000540733337402;744.0022583007812;9.969209968386869e+36;2470.003662109375;10.1503267288208;10.482779502868652;10.918994903564453
1596452400.0;1596474000.0;1596495600.0;0.7709841132164001;0.7640566825866699;0.7765406370162964;9.969209968386869e+36;2472.01806640625;2889.75048828125;10.220412254333496;11.238954544067383;11.089886665344238
1596456000.0;1596477600.0;1596499200.0;0.7598602771759033;0.8547250032424927;0.8364624977111816;9.969209968386869e+36;1225.0201416015625;3354.491943359375;8.29293155670166;11.065646171569824;10.847631454467773
1596459600.0;1596481200.0;1596502800.0;0.8007692098617554;0.8235058784484863;0.8373935222625732;9.969209968386869e+36;2097.75830078125;2096.4755859375;9.051279067993164;10.842040061950684;10.801329612731934
1596463200.0;1596484800.0;1596506400.0;0.7638429999351501;0.826802134513855;0.8707036972045898;914.5413818359375;1926.24853515625;535.7159423828125;9.725996971130371;10.379046440124512;11.328680038452148
1596466800.0;1596488400.0;1596510000.0;0.7510256767272949;0.7968341708183289;0.8963385820388794;826.5448608398438;2096.9775390625;372.2145690917969;10.575676918029785;9.950376510620117;11.370503425598145
1596470400.0;1596492000.0;1596513600.0;0.789126992225647;0.7737327814102173;0.8644630908966064;826.7921752929688;2277.98095703125;422.4682922363281;10.599674224853516;10.481145858764648;12.19042682647705
1596474000.0;1596495600.0;1596517200.0;0.7794988751411438;0.7703455686569214;0.8447028398513794;9.969209968386869e+36;1924.486572265625;2282.21923828125;11.055161476135254;11.27863597869873;11.783080101013184
1596477600.0;1596499200.0;1596520800.0;0.8383678197860718;0.7884277105331421;0.8388274908065796;670.0281982421875;3608.725341796875;476.7344970703125;8.490349769592285;10.699605941772461;11.495299339294434
1596481200.0;1596502800.0;1596524400.0;0.8133895993232727;0.8463197946548462;0.8553825616836548;2281.769775390625;2099.2177734375;536.2379150390625;8.490429878234863;11.309003829956055;10.437232971191406
1596484800.0;1596506400.0;1596528000.0;0.8300830125808716;0.8597478866577148;0.8763169050216675;1475.7607421875;2099.710693359375;1929.2508544921875;8.944682121276855;11.839601516723633;10.143750190734863
1596488400.0;1596510000.0;1596531600.0;0.8428856134414673;0.8768531084060669;0.8695108890533447;669.744140625;9.969209968386869e+36;477.52020263671875;9.142781257629395;12.988960266113281;9.83234977722168
1596492000.0;1596513600.0;1596535200.0;0.8209589719772339;0.8493722081184387;0.897937536239624;2098.484130859375;2098.474853515625;1931.774169921875;9.528827667236328;13.131752967834473;9.832505226135254
1596495600.0;1596517200.0;1596538800.0;0.7840635180473328;0.8332282304763794;0.8847688436508179;3609.23388671875;2098.486572265625;2104.77392578125;10.344437599182129;12.453368186950684;10.803023338317871
1596499200.0;1596520800.0;1596542400.0;0.7741455435752869;0.8398956060409546;0.856173574924469;3609.4833984375;2280.999755859375;537.2921142578125;8.793610572814941;11.566588401794434;11.603816986083984
1596502800.0;1596524400.0;1596546000.0;0.8287570476531982;0.8521628379821777;0.8518552184104919;2281.47509765625;2099.25244140625;2483.054931640625;9.642587661743164;10.926374435424805;11.557666778564453
1596506400.0;1596528000.0;1596549600.0;0.8553534150123596;0.8801010847091675;0.8380764126777649;2281.73193359375;477.51849365234375;2483.814453125;10.907837867736816;10.296018600463867;10.96169376373291
1596510000.0;1596531600.0;1596553200.0;0.888648271560669;0.8810157775878906;0.8305080533027649;422.4822692871094;2284.525146484375;9.969209968386869e+36;12.23409366607666;10.322263717651367;11.954700469970703
1596513600.0;1596535200.0;1596556800.0;0.8562539219856262;0.9069095253944397;0.8640927672386169;476.9829406738281;372.77783203125;9.969209968386869e+36;12.84455680847168;10.306915283203125;12.866660118103027
1596517200.0;1596538800.0;1596560400.0;0.8384621739387512;0.8914519548416138;0.8421357870101929;535.9922485351562;2287.78271484375;7754.05224609375;12.435934066772461;11.544881820678711;14.049654960632324
1596520800.0;1596542400.0;1596564000.0;0.8405975103378296;0.850421130657196;0.8013194799423218;2101.49853515625;537.2957763671875;6912.0615234375;9.23032283782959;10.97006607055664;15.397093772888184
1596524400.0;1596546000.0;1596567600.0;0.8340964913368225;0.8474301695823669;0.7901504039764404;477.0062255859375;2289.3056640625;5771.576171875;9.230563163757324;11.159716606140137;15.552790641784668
1596528000.0;1596549600.0;1596571200.0;0.8694504499435425;0.8618801832199097;0.8332110643386841;1929.771728515625;9.969209968386869e+36;829.0730590820312;9.280952453613281;10.803823471069336;16.507356643676758
1596531600.0;1596553200.0;1596574800.0;0.8743479251861572;0.8475521206855774;0.8927205204963684;2102.78271484375;9.969209968386869e+36;1931.5877685546875;9.76138973236084;10.84742546081543;17.520639419555664
1596535200.0;1596556800.0;1596578400.0;0.882098913192749;0.8523132801055908;0.8196160197257996;477.5342102050781;10242.8173828125;1932.0833740234375;9.862345695495605;13.090611457824707;21.175941467285156
1596538800.0;1596560400.0;1596582000.0;0.8905367255210876;0.8374518156051636;0.8950554132461548;423.28997802734375;9701.3046875;477.0770263671875;10.633132934570312;14.118382453918457;21.728885650634766
1596542400.0;1596564000.0;1596585600.0;0.8643218874931335;0.8062175512313843;0.8882501125335693;9.969209968386869e+36;6910.30908203125;2108.305908203125;7.724244594573975;14.325361251831055;19.285348892211914
1596546000.0;1596567600.0;1596589200.0;0.8443174362182617;0.8024642467498779;0.8958948850631714;9.969209968386869e+36;6913.806640625;1117.555908203125;8.049110412597656;15.099207878112793;20.180925369262695
1596549600.0;1596571200.0;1596592800.0;0.8337277770042419;0.7932940125465393;0.908910870552063;9.969209968386869e+36;7329.55224609375;423.0584716796875;9.831230163574219;14.877909660339355;20.02995491027832
1596553200.0;1596574800.0;1596596400.0;0.8676022887229919;0.8569234609603882;0.9246274828910828;9.969209968386869e+36;2905.321044921875;327.3033752441406;10.071733474731445;15.30489444732666;19.9445858001709
1596556800.0;1596578400.0;1596600000.0;0.8620789051055908;0.8777670860290527;0.9476989507675171;10233.32421875;1932.3214111328125;246.2939453125;11.307188034057617;16.81093406677246;19.42551040649414
1596560400.0;1596582000.0;1596603600.0;0.8601722717285156;0.8971611261367798;0.9624087810516357;10238.8193359375;537.0668334960938;210.5295867919922;12.645853042602539;17.65882682800293;14.249983787536621
1596564000.0;1596585600.0;1596607200.0;0.8265271782875061;0.8432215452194214;0.967153787612915;6912.0712890625;1934.5447998046875;145.77517700195312;11.492966651916504;20.33922004699707;13.86650562286377
1596567600.0;1596589200.0;1596610800.0;0.78532874584198;0.8741817474365234;0.972447395324707;6517.80126953125;2295.28857421875;177.03890991210938;13.047388076782227;20.2296142578125;7.793687343597412
1596571200.0;1596592800.0;1596614400.0;0.8250782489776611;0.8938506245613098;0.9721415042877197;8214.2958984375;1014.2960815429688;246.8126678466797;13.755221366882324;20.05280113220215;6.05772590637207
1596574800.0;1596596400.0;1596618000.0;0.855107843875885;0.9004578590393066;0.9645726084709167;1014.7994384765625;423.0433654785156;1644.3228759765625;15.05981159210205;19.96489715576172;6.980679035186768
1596578400.0;1596600000.0;1596621600.0;0.8668572902679443;0.9091404676437378;0.9526551961898804;1933.05615234375;327.0443115234375;755.0894165039062;16.352195739746094;19.638919830322266;7.8030242919921875
1596582000.0;1596603600.0;1596625200.0;0.8631188273429871;0.9402533769607544;0.9722472429275513;537.0525512695312;210.02603149414062;176.85655212402344;20.276046752929688;18.31009292602539;8.958059310913086
1596585600.0;1596607200.0;1596628800.0;0.8428555130958557;0.9662229418754578;0.962161123752594;1938.7939453125;9.969209968386869e+36;1644.88623046875;17.417400360107422;8.822380065917969;9.456604957580566
1596589200.0;1596610800.0;1596632400.0;0.8925231099128723;0.9661304354667664;0.9624052047729492;536.78271484375;210.53814697265625;1501.9129638671875;17.51275062561035;6.713435173034668;8.575328826904297
1596592800.0;1596614400.0;1596636000.0;0.9156403541564941;0.9606212377548218;0.9631527662277222;537.2958374023438;1499.556884765625;2138.406005859375;18.9887752532959;8.164628982543945;7.9391913414001465
1596596400.0;1596618000.0;1596639600.0;0.922522246837616;0.9456823468208313;0.9644955396652222;327.28656005859375;1642.5738525390625;928.3851928710938;19.14438819885254;8.681716918945312;7.616573333740234
1596600000.0;1596621600.0;1596643200.0;0.9498510360717773;0.9683260917663574;0.9586667418479919;210.2847900390625;177.08950805664062;676.68798828125;18.95834732055664;9.714487075805664;8.833136558532715
1596603600.0;1596625200.0;1596646800.0;0.9634315967559814;0.9612915515899658;0.9524717330932617;210.5254669189453;1796.3614501953125;425.441650390625;14.025776863098145;9.834489822387695;9.173064231872559
1596607200.0;1596628800.0;1596650400.0;0.963018536567688;0.9619626998901367;0.9498172998428345;9.969209968386869e+36;1643.8890380859375;1366.70458984375;6.478327751159668;9.394475936889648;8.480469703674316
1596610800.0;1596632400.0;1596654000.0;0.9669544696807861;0.9624661207199097;0.9498940706253052;9.969209968386869e+36;1798.4114990234375;1962.3492431640625;6.484104156494141;8.819611549377441;8.033747673034668
1596614400.0;1596636000.0;1596657600.0;0.9577831029891968;0.9629239439964294;0.9515120983123779;210.0594482421875;1799.657470703125;2136.849853515625;7.521629810333252;8.513213157653809;7.027990341186523
1596618000.0;1596639600.0;1596661200.0;0.9473303556442261;0.9610012769699097;0.9543508291244507;1640.3280029296875;1131.3978271484375;927.707763671875;8.09304428100586;8.086288452148438;6.9714837074279785
1596621600.0;1596643200.0;1596664800.0;0.9664492607116699;0.9516324996948242;0.9529932141304016;145.84535217285156;425.69354248046875;837.206787109375;9.655858039855957;9.415268898010254;7.876572608947754
1596625200.0;1596646800.0;1596668400.0;0.9622986316680908;0.9463836550712585;0.9449674487113953;210.36610412597656;1024.197998046875;677.4584350585938;9.869433403015137;9.148221015930176;8.034842491149902
1596628800.0;1596650400.0;1596672000.0;0.9637632369995117;0.9458346366882324;0.9513149261474609;1642.90478515625;1243.2056884765625;1130.2015380859375;7.271753787994385;8.58738899230957;6.3847832679748535
1596632400.0;1596654000.0;1596675600.0;0.9623593091964722;0.9493597745895386;0.9518336057662964;1796.6751708984375;2137.20947265625;1025.9373779296875;7.386475086212158;7.508642196655273;6.106051445007324
1596636000.0;1596657600.0;1596679200.0;0.9599484801292419;0.9492992758750916;0.9520014524459839;837.4151000976562;1961.4595947265625;1794.6748046875;7.811385631561279;7.1323137283325195;6.63679838180542
1596639600.0;1596661200.0;1596682800.0;0.9595518112182617;0.946797251701355;0.9562740921974182;676.6533813476562;1959.858154296875;1794.925537109375;7.503866195678711;7.024654388427734;6.485389709472656
1596643200.0;1596664800.0;1596686400.0;0.951174795627594;0.9536181092262268;0.9521390795707703;752.8800659179688;926.9591064453125;1794.344482421875;8.787816047668457;7.496684551239014;5.5185160636901855
1596646800.0;1596668400.0;1596690000.0;0.9436370134353638;0.9541223049163818;0.9493776559829712;328.450439453125;1243.460205078125;1793.610107421875;8.796067237854004;7.839694976806641;5.217275142669678
1596650400.0;1596672000.0;1596693600.0;0.9441715478897095;0.9489496350288391;0.9553126692771912;374.45391845703125;1129.96142578125;1242.6158447265625;6.683614253997803;7.655187129974365;3.3195791244506836
1596654000.0;1596675600.0;1596697200.0;0.9495735168457031;0.9463251829147339;0.9556476473808289;2319.957763671875;1795.209228515625;1639.5958251953125;6.684029579162598;7.329376697540283;1.4882686138153076
1596657600.0;1596679200.0;1596700800.0;0.9471936225891113;0.9499569535255432;0.9559979438781738;2134.457275390625;1958.9541015625;1641.3565673828125;7.123188495635986;7.182624816894531;0.9916115999221802
1596661200.0;1596682800.0;1596704400.0;0.9410141706466675;0.9517576694488525;0.9569281339645386;1958.456298828125;1794.6923828125;1795.6068115234375;8.19498062133789;6.707005023956299;1.1966443061828613
1596664800.0;1596686400.0;1596708000.0;0.9555566310882568;0.9559692740440369;0.9558597207069397;1365.350830078125;1793.4091796875;1960.6060791015625;8.859522819519043;6.067014217376709;2.28507661819458
1596668400.0;1596690000.0;1596711600.0;0.9483697414398193;0.9567933082580566;0.947283923625946;1365.7039794921875;1640.115478515625;2137.6044921875;8.851759910583496;4.895841121673584;2.389389991760254
1596672000.0;1596693600.0;1596715200.0;0.9523522853851318;0.9560147523880005;0.9709194898605347;1366.2076416015625;1497.8636474609375;2141.10205078125;5.613507270812988;2.00885272026062;2.6483445167541504
1596675600.0;1596697200.0;1596718800.0;0.9608515501022339;0.9588215351104736;0.9695155024528503;1130.705078125;1640.8521728515625;2331.11767578125;5.761074542999268;1.911419153213501;2.782729387283325
1596679200.0;1596700800.0;1596722400.0;0.9609432816505432;0.9646954536437988;0.9756036996841431;3679.450927734375;1795.360595703125;11063.3818359375;4.6849870681762695;2.6059064865112305;3.058790922164917
1596682800.0;1596704400.0;1596726000.0;0.9571591019630432;0.9673651456832886;0.9771904945373535;10972.193359375;1642.8634033203125;9400.634765625;4.6434783935546875;2.6523940563201904;3.470454692840576
1596686400.0;1596708000.0;1596729600.0;0.9568084478378296;0.9695010185241699;0.9841179847717285;1793.1708984375;2137.354736328125;1375.6527099609375;4.3979058265686035;2.274754047393799;4.1654253005981445
1596690000.0;1596711600.0;1596733200.0;0.9565798044204712;0.9697906374931335;0.9833551645278931;1640.1080322265625;2139.349365234375;9.969209968386869e+36;3.4322803020477295;1.3882694244384766;4.489465236663818
1596693600.0;1596715200.0;1596736800.0;0.9624388217926025;0.9652277827262878;0.9814785122871399;1495.8619384765625;1963.358642578125;2338.4482421875;2.256520986557007;2.3706023693084717;5.677124977111816
1596697200.0;1596718800.0;1596740400.0;0.9616748094558716;0.9682487845420837;0.9790527820587158;1496.3580322265625;9.969209968386869e+36;2151.488525390625;2.3039932250976562;2.610167980194092;5.852492332458496
1596700800.0;1596722400.0;1596744000.0;0.9661298394203186;0.9717429876327515;0.9784735441207886;1639.359375;2141.62109375;1975.984619140625;2.8620800971984863;3.6541824340820312;5.042730331420898
1596704400.0;1596726000.0;1596747600.0;0.9677771329879761;0.9757713079452515;0.9763067960739136;1640.1156005859375;2144.89306640625;9.969209968386869e+36;3.0635275840759277;3.838916301727295;6.169990062713623
1596708000.0;1596729600.0;1596751200.0;0.9699435234069824;0.9810052514076233;0.9695172905921936;1794.6123046875;2147.6494140625;1511.9808349609375;2.4919354915618896;4.884130477905273;7.242429256439209
1596711600.0;1596733200.0;1596754800.0;0.9663878083229065;0.9834619760513306;0.9645740389823914;1961.608154296875;2150.672119140625;1377.4793701171875;1.445099115371704;5.118499755859375;9.09490966796875
1596715200.0;1596736800.0;1596758400.0;0.9698665142059326;0.9835386276245117;0.9626822471618652;1962.355712890625;1973.6998291015625;1139.6983642578125;1.3358608484268188;5.5888895988464355;9.084870338439941
1596718800.0;1596740400.0;1596762000.0;0.9717889428138733;0.9802736043930054;0.9631097316741943;11056.6181640625;2337.726318359375;1253.697509765625;2.1409802436828613;5.572282314300537;9.446695327758789
1596722400.0;1596744000.0;1596765600.0;0.9759240746498108;0.9785345792770386;0.9584100246429443;11063.373046875;9.969209968386869e+36;1138.1959228515625;4.079763412475586;5.529651641845703;9.782525062561035
1596726000.0;1596747600.0;1596769200.0;0.9808222651481628;0.9776042699813843;0.9722347259521484;11070.392578125;9.969209968386869e+36;932.4442138671875;4.018580913543701;6.299588680267334;10.722230911254883
1596729600.0;1596751200.0;1596772800.0;0.9802272319793701;0.9713483452796936;0.9669249057769775;9408.654296875;1510.9488525390625;9.969209968386869e+36;4.186887264251709;7.051249027252197;12.677515983581543
1596733200.0;1596754800.0;1596776400.0;0.9833248853683472;0.9660693407058716;0.9387115836143494;2336.678466796875;1377.19677734375;9.969209968386869e+36;4.932973384857178;8.198176383972168;11.822871208190918
1596736800.0;1596758400.0;1596780000.0;0.9840118288993835;0.9613699316978455;0.9312340021133423;9.969209968386869e+36;1139.2120361328125;679.8549194335938;3.527585983276367;8.391491889953613;11.250167846679688
1596740400.0;1596762000.0;1596783600.0;0.9807162284851074;0.9622398018836975;0.9471628665924072;1136.1925048828125;1138.9556884765625;756.8460083007812;3.5271143913269043;8.668245315551758;11.129403114318848
1596744000.0;1596765600.0;1596787200.0;0.9782295823097229;0.961934506893158;0.9532200694084167;9.969209968386869e+36;1138.1962890625;9.969209968386869e+36;4.584926128387451;8.772348403930664;11.588811874389648
1596747600.0;1596769200.0;1596790800.0;0.9806715250015259;0.9609581232070923;0.9670289158821106;1973.7291259765625;9.969209968386869e+36;177.36659240722656;5.49109411239624;9.131987571716309;12.76584529876709
1596751200.0;1596772800.0;1596794400.0;0.9792066812515259;0.9684809446334839;0.9660826325416565;9.969209968386869e+36;9.969209968386869e+36;1375.125732421875;5.833014011383057;10.821383476257324;12.875926971435547
1596754800.0;1596776400.0;1596798000.0;0.966984748840332;0.9408936500549316;0.9681119918823242;1376.712890625;9.969209968386869e+36;1375.6373291015625;7.0822014808654785;11.243517875671387;12.824734687805176
1596758400.0;1596780000.0;1596801600.0;0.9612632393836975;0.9390923976898193;0.9676389098167419;1252.708740234375;679.3578491210938;842.3908081054688;7.5580525398254395;12.110844612121582;12.748091697692871
1596762000.0;1596783600.0;1596805200.0;0.9606072902679443;0.9589274525642395;0.9632595181465149;1138.453369140625;839.5963134765625;211.14337158203125;8.466136932373047;12.098437309265137;12.913538932800293
1596765600.0;1596787200.0;1596808800.0;0.9617056846618652;0.948764443397522;0.9772974848747253;1138.4447021484375;9.969209968386869e+36;146.14913940429688;9.016677856445312;11.634231567382812;13.371437072753906
1596769200.0;1596790800.0;1596812400.0;0.9594627618789673;0.9631989002227783;0.9770532846450806;9.969209968386869e+36;211.10459899902344;146.16610717773438;9.994606971740723;12.335481643676758;13.166787147521973
1596772800.0;1596794400.0;1596816000.0;0.9596309065818787;0.966769278049469;0.9750239253044128;9.969209968386869e+36;1251.366943359375;177.1717987060547;11.559297561645508;13.225996017456055;13.289942741394043
1596776400.0;1596798000.0;1596819600.0;0.9293121695518494;0.9710416197776794;0.9826686382293701;9.969209968386869e+36;1031.63232421875;116.9282455444336;12.05732250213623;12.832158088684082;13.186200141906738
1596780000.0;1596801600.0;1596823200.0;0.9297996759414673;0.9686764478683472;0.9758938550949097;756.3538208007812;759.3843383789062;146.15472412109375;10.133374214172363;12.398626327514648;11.547263145446777
1596783600.0;1596805200.0;1596826800.0;0.9557077884674072;0.9622676372528076;0.975421130657196;756.3444213867188;758.6431884765625;9.969209968386869e+36;10.178239822387695;12.474047660827637;11.18310546875
1596787200.0;1596808800.0;1596830400.0;0.9521671533584595;0.9667078256607056;0.974887490272522;9.969209968386869e+36;177.3956298828125;1254.1610107421875;10.52259635925293;11.84436321258545;12.23082447052002
1596790800.0;1596812400.0;1596834000.0;0.9631226658821106;0.9772821068763733;0.9759406447410583;11106.349609375;146.15921020507812;1379.8782958984375;11.221714973449707;11.775115966796875;12.186318397521973
1596794400.0;1596816000.0;1596837600.0;0.970278799533844;0.9815850853919983;0.9783977270126343;842.6173706054688;116.90769958496094;1379.340087890625;12.589200973510742;12.403436660766602;11.823762893676758
1596798000.0;1596819600.0;1596841200.0;0.9753293991088867;0.9896113276481628;0.9741716384887695;1375.131591796875;89.16674041748047;1658.5760498046875;12.485373497009277;12.3467378616333;11.545509338378906
1596801600.0;1596823200.0;1596844800.0;0.9651671051979065;0.9720793962478638;0.9700062870979309;758.86962890625;9381.1474609375;177.59950256347656;10.992119789123535;11.884815216064453;10.46863842010498
1596805200.0;1596826800.0;1596848400.0;0.9627408981323242;0.9598572850227356;0.9816031455993652;933.3941650390625;9.969209968386869e+36;146.33631896972656;11.887100219726562;11.974409103393555;9.893036842346191
1596808800.0;1596830400.0;1596852000.0;0.9636411666870117;0.9647557735443115;0.9833732843399048;211.14047241210938;1378.393310546875;2746.078369140625;12.486163139343262;12.567280769348145;9.131973266601562
1596812400.0;1596834000.0;1596855600.0;0.9726742506027222;0.9685250520706177;0.9579982161521912;9.969209968386869e+36;1513.36865234375;426.3258972167969;12.493308067321777;12.564472198486328;8.420391082763672
1596816000.0;1596837600.0;1596859200.0;0.9728115200996399;0.9642837047576904;0.9424957633018494;177.4122772216797;1380.065185546875;246.07443237304688;12.537291526794434;11.6951322555542;10.11839485168457
1596819600.0;1596841200.0;1596862800.0;0.9681118726730347;0.9649554491043091;0.9216525554656982;9.969209968386869e+36;1035.3363037109375;1954.0750732421875;12.536155700683594;11.223331451416016;12.50177001953125
1596823200.0;1596844800.0;1596866400.0;0.9606505036354065;0.9697469472885132;0.8573049306869507;9.969209968386869e+36;177.59823608398438;2311.5810546875;11.035972595214844;11.38241195678711;11.259163856506348
1596826800.0;1596848400.0;1596870000.0;0.9614747166633606;0.9871878623962402;0.8118330240249634;9.969209968386869e+36;89.34730529785156;9.969209968386869e+36;11.036131858825684;11.261143684387207;11.196531295776367
1596830400.0;1596852000.0;1596873600.0;0.966235876083374;0.9870050549507141;0.7828717827796936;1253.8919677734375;210.8458251953125;9.969209968386869e+36;11.784676551818848;11.44198226928711;10.852747917175293
1596834000.0;1596855600.0;1596877200.0;0.9693490266799927;0.9539090394973755;0.7861670255661011;1378.8720703125;1027.8411865234375;9.969209968386869e+36;11.957544326782227;10.026535987854004;10.594603538513184
1596837600.0;1596859200.0;1596880800.0;0.9649091958999634;0.9426180124282837;0.7865328192710876;1380.058837890625;1129.336181640625;9.969209968386869e+36;11.574824333190918;8.986525535583496;9.623373031616211
1596841200.0;1596862800.0;1596884400.0;0.9645283222198486;0.9270998239517212;0.7813292145729065;1140.32373046875;284.839599609375;9.969209968386869e+36;11.302777290344238;10.665830612182617;8.482722282409668
1596844800.0;1596866400.0;1596888000.0;0.9603933095932007;0.8881886005401611;0.7675349116325378;177.848876953125;9.969209968386869e+36;9.969209968386869e+36;9.65035629272461;13.085774421691895;7.450376510620117
1596848400.0;1596870000.0;1596891600.0;0.9775749444961548;0.8171430826187134;0.7664209008216858;146.34275817871094;9.969209968386869e+36;9.969209968386869e+36;9.650219917297363;13.051883697509766;7.427792549133301
1596852000.0;1596873600.0;1596895200.0;1.0000057220458984;0.7862286567687988;0.7732874155044556;12.585502624511719;9.969209968386869e+36;9.969209968386869e+36;9.482751846313477;12.167569160461426;7.506861209869385
1596855600.0;1596877200.0;1596898800.0;0.98500657081604;0.7960701584815979;0.7705407738685608;247.08023071289062;9.969209968386869e+36;9.969209968386869e+36;9.45736312866211;11.501328468322754;7.475554943084717
1596859200.0;1596880800.0;1596902400.0;0.9515289068222046;0.7930483818054199;0.7823052406311035;1129.832275390625;9.969209968386869e+36;9.969209968386869e+36;9.49434757232666;9.927308082580566;7.199528694152832
1596862800.0;1596884400.0;1596906000.0;0.937292218208313;0.7842894792556763;0.7886834740638733;284.8341979980469;9.969209968386869e+36;9.969209968386869e+36;10.700961112976074;8.308038711547852;6.735626220703125
1596866400.0;1596888000.0;1596909600.0;0.8919727802276611;0.7779722213745117;0.813052237033844;2314.579833984375;9.969209968386869e+36;9.969209968386869e+36;10.648176193237305;7.348486423492432;6.398741722106934
1596870000.0;1596891600.0;1596913200.0;0.8216139078140259;0.7759427428245544;0.8169435262680054;9.969209968386869e+36;9.969209968386869e+36;9.969209968386869e+36;10.648236274719238;7.694713592529297;6.351913928985596
